id,adults,children,weekends,weekdays,meal_type,room_type,arrival,lead_time,segment,repeat,price,requests,booking_status
25841,2,1,1,0,Meal Plan 1,Room_Type 1,2018-07-25,162.0,Online,0,121.5,2,1
25842,2,0,4,6,Meal Plan 1,Room_Type 1,2018-03-05,33.0,Online,0,64.46,1,0
25843,3,0,2,1,Meal Plan 1,Room_Type 4,2018-11-12,27.0,Online,0,150.0,1,0
25844,2,0,2,0,Meal Plan 1,Room_Type 1,2018-02-28,116.0,Offline,0,70.0,0,0
25845,3,0,2,2,Meal Plan 1,Room_Type 4,2018-12-04,67.0,Online,0,,1,0
25846,2,0,2,1,Meal Plan 1,Room_Type 1,2018-12-31,238.0,Online,0,86.7,0,1
25847,1,0,0,1,Meal Plan 1,Room_Type 1,2018-03-17,3.0,Corporate,1,79.0,1,0
25848,1,0,1,2,Meal Plan 1,Room_Type 1,2018-10-14,10.0,Offline,0,119.0,0,0
25849,2,0,0,1,Not Selected,Room_Type 1,2018-03-11,37.0,Online,0,71.1,0,0
25850,2,0,4,6,Meal Plan 1,Room_Type 4,2018-06-12,10.0,Online,0,148.0,0,1
25851,1,0,2,7,Meal Plan 1,Room_Type 1,2017-07-15,62.0,Online,0,68.0,1,1
25852,2,0,2,2,Meal Plan 1,Room_Type 1,2018-12-10,34.0,Online,0,68.07,1,0
25853,2,0,0,4,Meal Plan 2,Room_Type 1,2018-05-04,91.0,Offline,0,105.0,0,0
25854,2,2,0,1,Meal Plan 1,Room_Type 6,2018-07-08,173.0,Online,0,177.3,2,1
25855,2,0,2,1,Meal Plan 1,Room_Type 2,2018-01-23,1.0,Online,0,78.52,0,0
25856,2,0,2,1,Meal Plan 1,Room_Type 1,2018-04-10,7.0,Online,0,88.27,0,0
25857,1,0,0,1,Meal Plan 1,Room_Type 1,2018-10-11,181.0,Offline,0,120.0,1,1
25858,1,0,0,1,Meal Plan 1,Room_Type 1,2018-12-06,0.0,Corporate,1,79.0,0,0
25859,2,0,0,2,Meal Plan 1,Room_Type 4,2018-06-10,8.0,Online,0,156.0,0,1
25860,2,0,2,4,Meal Plan 1,Room_Type 1,2018-06-30,122.0,Online,0,98.03,0,0
25861,2,0,1,3,Meal Plan 1,Room_Type 1,2018-06-20,118.0,Online,0,109.86,0,1
25862,2,0,0,1,Meal Plan 1,Room_Type 1,2018-06-08,26.0,Offline,0,120.0,0,0
25863,2,0,2,3,Not Selected,Room_Type 1,2018-04-16,127.0,Online,0,55.9,1,0
25864,2,0,1,3,Not Selected,Room_Type 1,2018-11-03,94.0,Online,0,79.2,1,0
25865,2,0,0,3,Meal Plan 1,Room_Type 1,2018-10-12,279.0,Offline,0,110.0,0,1
25866,3,0,2,1,Meal Plan 1,Room_Type 4,2018-06-26,85.0,Online,0,134.7,2,0
25867,2,0,2,3,Meal Plan 1,Room_Type 1,2018-06-05,98.0,Online,0,90.97,3,0
25868,2,0,1,2,Meal Plan 1,Room_Type 4,2018-08-26,53.0,Online,0,,0,0
25869,2,0,1,1,Meal Plan 1,Room_Type 1,2017-09-21,60.0,Offline,0,,0,0
25870,2,0,0,2,Meal Plan 2,Room_Type 1,2018-08-18,320.0,Online,0,,1,1
25871,2,0,0,2,Meal Plan 1,Room_Type 1,2018-06-10,64.0,Online,0,126.9,0,1
25872,2,0,1,1,Meal Plan 1,Room_Type 1,2018-01-30,26.0,Online,0,91.0,1,0
25873,2,0,0,3,Meal Plan 1,Room_Type 1,2018-04-14,32.0,Online,0,111.3,2,0
25874,2,0,0,4,Meal Plan 1,Room_Type 4,2018-10-25,66.0,Online,0,99.2,1,0
25875,2,1,0,1,Meal Plan 1,Room_Type 1,2018-08-30,21.0,Online,0,107.42,2,0
25876,2,0,2,2,Meal Plan 1,Room_Type 1,2018-04-08,60.0,Offline,0,75.0,1,0
25877,2,0,2,0,Meal Plan 1,Room_Type 1,2017-10-04,61.0,Offline,0,91.0,0,0
25878,1,0,2,1,Meal Plan 1,Room_Type 1,2018-04-09,89.0,Online,0,84.9,0,0
25879,2,0,0,3,Meal Plan 1,Room_Type 1,2018-09-08,183.0,Offline,0,110.0,1,1
25880,2,0,2,5,Meal Plan 2,Room_Type 1,2017-08-25,,Offline,0,100.0,1,0
25881,2,0,2,3,Meal Plan 1,Room_Type 1,2018-10-09,268.0,Offline,0,80.75,0,0
25882,2,0,0,4,Meal Plan 1,Room_Type 1,2018-04-20,270.0,Offline,0,62.8,0,1
25883,2,0,2,1,Meal Plan 2,Room_Type 1,2018-01-02,150.0,Offline,0,101.0,0,0
25884,3,0,0,3,Meal Plan 1,Room_Type 4,2018-10-19,99.0,Online,0,151.2,0,1
25885,2,0,1,1,Meal Plan 2,Room_Type 1,2017-10-05,88.0,Offline,0,112.2,0,0
25886,3,0,0,2,Meal Plan 1,Room_Type 4,2018-07-28,65.0,Online,0,123.93,0,1
25887,2,2,2,1,Meal Plan 1,Room_Type 6,2018-09-24,88.0,Online,0,207.9,1,1
25888,2,0,0,4,Meal Plan 2,Room_Type 1,2018-11-23,63.0,Offline,0,105.0,0,0
25889,2,0,0,3,Meal Plan 1,Room_Type 1,2018-09-27,60.0,Online,0,135.9,0,1
25890,2,0,0,3,Meal Plan 1,Room_Type 1,2018-11-03,304.0,Offline,0,89.0,0,1
25891,2,0,0,3,Meal Plan 1,Room_Type 1,2018-02-17,44.0,Offline,0,75.0,0,0
25892,2,0,0,2,Meal Plan 2,Room_Type 1,2018-06-15,256.0,Offline,0,115.0,1,1
25893,2,0,2,3,Meal Plan 1,Room_Type 1,2018-07-01,47.0,Online,0,117.9,1,0
25894,1,0,0,2,Meal Plan 1,Room_Type 1,2018-06-24,79.0,Offline,0,95.0,0,0
25895,2,0,1,0,Meal Plan 1,Room_Type 1,2017-11-15,69.0,Online,0,72.25,2,0
25896,2,0,2,5,Meal Plan 1,Room_Type 1,2018-10-31,46.0,Offline,0,112.0,0,0
25897,2,0,1,2,Meal Plan 1,Room_Type 1,2018-10-14,233.0,Offline,0,90.0,0,1
25898,2,0,2,2,Meal Plan 1,Room_Type 2,2018-02-27,66.0,Online,0,65.66,0,1
25899,2,0,0,1,Meal Plan 1,Room_Type 1,2018-06-23,80.0,Online,0,,1,0
25900,2,0,2,6,Meal Plan 2,Room_Type 1,2018-11-19,58.0,Online,0,88.29,1,0
25901,2,0,0,2,Not Selected,Room_Type 1,2018-08-16,66.0,Online,0,125.1,0,1
25902,3,0,0,1,Meal Plan 1,Room_Type 1,2018-08-20,7.0,Online,0,165.0,1,0
25903,1,0,2,1,Meal Plan 1,Room_Type 1,2018-02-28,116.0,Offline,0,85.0,0,0
25904,2,1,0,2,Meal Plan 1,Room_Type 1,2018-12-08,62.0,Online,0,118.8,2,0
25905,2,0,0,2,Not Selected,Room_Type 4,2018-06-29,2.0,Online,0,104.79,0,0
25906,2,0,0,1,Not Selected,Room_Type 1,2017-09-22,0.0,Online,0,152.0,2,0
25907,1,0,0,3,Meal Plan 1,Room_Type 1,2018-10-13,37.0,Offline,0,95.0,0,0
25908,2,1,1,4,Meal Plan 1,Room_Type 1,2017-11-09,55.0,Online,0,,2,1
25909,2,1,0,1,Not Selected,Room_Type 1,2017-08-25,0.0,Online,0,97.0,0,0
25910,1,0,0,2,Meal Plan 2,Room_Type 1,2018-09-13,346.0,Offline,0,90.0,0,0
25911,2,2,2,2,Meal Plan 2,Room_Type 6,2018-10-29,174.0,Online,0,214.2,0,1
25912,3,0,0,2,Meal Plan 1,Room_Type 4,2018-08-19,82.0,Online,0,150.3,3,0
25913,2,0,0,5,Meal Plan 2,Room_Type 1,2018-03-01,12.0,Online,0,130.22,2,1
25914,2,0,1,1,Meal Plan 1,Room_Type 1,2017-10-17,35.0,Online,0,104.85,1,0
25915,2,0,0,2,Meal Plan 1,Room_Type 4,2018-10-28,23.0,Online,0,145.0,2,0
25916,2,0,0,4,Meal Plan 1,Room_Type 2,2018-08-17,232.0,Online,0,81.82,1,1
25917,2,0,2,5,Meal Plan 2,Room_Type 4,2018-05-03,94.0,Online,0,164.9,1,1
25918,1,0,0,3,Meal Plan 1,Room_Type 4,2018-03-08,16.0,Corporate,0,76.0,0,0
25919,2,0,1,3,Meal Plan 1,Room_Type 4,2018-11-03,64.0,Online,0,106.2,1,1
25920,2,0,0,3,Meal Plan 1,Room_Type 4,2018-10-13,55.0,Online,0,102.04,4,0
25921,2,0,0,1,Meal Plan 1,Room_Type 1,2017-09-30,16.0,Online,0,97.02,1,0
25922,2,0,1,1,Meal Plan 1,Room_Type 1,2018-09-24,113.0,Online,0,135.9,0,1
25923,1,0,0,2,Meal Plan 1,Room_Type 1,2018-06-15,188.0,Online,0,130.0,0,1
25924,3,0,0,4,Meal Plan 1,Room_Type 4,2018-08-24,101.0,Online,0,150.3,0,1
25925,2,2,2,1,Meal Plan 1,Room_Type 6,2018-04-30,32.0,Online,0,198.9,0,1
25926,2,0,1,3,Meal Plan 1,Room_Type 1,2018-05-19,322.0,Offline,0,80.0,0,1
25927,2,0,0,1,Meal Plan 1,Room_Type 1,2018-04-29,,Offline,0,65.0,0,1
25928,2,0,2,3,Meal Plan 1,Room_Type 1,2018-03-20,48.0,Online,0,93.5,1,0
25929,2,0,0,2,Meal Plan 2,Room_Type 1,2017-10-16,102.0,Offline,0,109.0,0,0
25930,1,0,2,1,Meal Plan 1,Room_Type 1,2018-02-28,116.0,Online,0,,0,0
25931,2,0,0,3,Meal Plan 1,Room_Type 1,2018-10-12,279.0,Offline,0,110.0,0,1
25932,2,0,1,1,Meal Plan 1,Room_Type 4,2018-04-09,20.0,Online,0,139.0,0,1
25933,2,0,2,2,Meal Plan 1,Room_Type 1,2018-11-19,38.0,Online,0,88.4,2,0
25934,2,0,2,3,Meal Plan 1,Room_Type 1,2018-12-29,224.0,Online,0,82.11,0,1
25935,2,2,0,2,Meal Plan 1,Room_Type 6,2018-03-18,34.0,Online,0,162.45,0,1
25936,2,0,2,2,Meal Plan 1,Room_Type 4,2017-11-15,62.0,Online,0,81.9,1,0
25937,2,0,0,2,Not Selected,Room_Type 1,2017-12-29,,Online,0,81.0,1,0
25938,2,0,0,1,Meal Plan 1,Room_Type 1,2017-10-23,52.0,Online,0,72.76,1,0
25939,2,0,1,1,Meal Plan 2,Room_Type 1,2018-06-06,247.0,Online,0,115.0,1,1
25940,2,0,0,4,Meal Plan 1,Room_Type 1,2018-03-08,80.0,Online,0,75.95,0,0
25941,2,0,2,2,Meal Plan 1,Room_Type 4,2018-09-24,68.0,Online,0,149.4,2,0
25942,2,1,1,4,Meal Plan 2,Room_Type 1,2018-12-21,197.0,Offline,0,137.0,0,0
25943,1,0,2,1,Meal Plan 1,Room_Type 1,2018-10-15,93.0,Offline,0,,0,1
25944,2,1,0,1,Meal Plan 1,Room_Type 1,2018-12-06,11.0,Online,0,124.0,0,0
25945,2,0,0,2,Not Selected,Room_Type 1,2018-03-11,68.0,Online,0,67.5,1,0
25946,2,0,1,3,Not Selected,Room_Type 1,2018-04-14,33.0,Online,0,99.0,0,0
25947,3,0,1,2,Meal Plan 1,Room_Type 4,2018-10-24,250.0,Online,0,128.7,1,1
25948,2,1,1,4,Meal Plan 1,Room_Type 1,2018-10-12,73.0,Online,0,135.0,1,1
25949,2,0,0,2,Meal Plan 2,Room_Type 1,2017-08-14,,Offline,0,109.0,0,0
25950,2,0,2,0,Meal Plan 1,Room_Type 1,2017-12-06,13.0,Online,1,107.0,2,0
25951,2,0,0,1,Meal Plan 1,Room_Type 1,2018-08-26,154.0,Offline,0,72.25,0,0
25952,2,0,0,2,Meal Plan 2,Room_Type 1,2017-08-14,39.0,Offline,0,,0,0
25953,1,0,0,2,Meal Plan 1,Room_Type 1,2018-12-02,29.0,Corporate,0,66.18,1,0
25954,2,0,1,2,Meal Plan 1,Room_Type 1,2018-05-13,309.0,Offline,0,65.0,0,0
25955,2,0,2,1,Meal Plan 2,Room_Type 1,2017-08-15,131.0,Offline,0,94.5,0,1
25956,2,0,0,1,Meal Plan 1,Room_Type 1,2018-06-08,56.0,Offline,0,120.0,0,0
25957,2,0,1,0,Meal Plan 1,Room_Type 1,2017-10-05,1.0,Online,0,126.0,1,1
25958,2,0,0,4,Not Selected,Room_Type 1,2018-08-31,66.0,Online,0,120.6,0,1
25959,1,0,0,3,Not Selected,Room_Type 1,2018-05-10,25.0,Online,0,129.0,0,0
25960,2,0,1,2,Not Selected,Room_Type 1,2018-03-11,46.0,Online,0,54.75,1,0
25961,2,0,0,2,Meal Plan 2,Room_Type 1,2017-07-17,273.0,Online,0,109.0,0,1
25962,2,2,0,4,Not Selected,Room_Type 6,2017-08-11,1.0,Online,0,153.0,1,0
25963,2,0,2,3,Meal Plan 1,Room_Type 1,2018-07-07,128.0,Offline,0,81.25,0,0
25964,2,0,0,3,Meal Plan 1,Room_Type 1,2018-10-27,229.0,Online,0,70.44,2,1
25965,2,0,0,3,Not Selected,Room_Type 1,2018-08-31,,Online,0,110.0,0,0
25966,2,0,0,3,Meal Plan 1,Room_Type 1,2017-07-07,76.0,Online,0,76.5,1,1
25967,2,0,2,3,Meal Plan 1,Room_Type 1,2018-05-13,276.0,Offline,0,61.0,0,1
25968,3,0,2,1,Meal Plan 1,Room_Type 4,2018-07-31,16.0,Online,0,173.67,1,0
25969,0,2,0,1,Meal Plan 1,Room_Type 2,2018-08-04,65.0,Online,0,127.38,1,0
25970,2,0,2,2,Meal Plan 1,Room_Type 1,2018-11-25,60.0,Offline,0,75.0,0,0
25971,2,0,2,0,Not Selected,Room_Type 1,2018-12-25,20.0,Online,0,88.0,2,0
25972,2,0,0,3,Meal Plan 2,Room_Type 1,2018-06-16,150.0,Offline,0,90.0,1,0
25973,2,0,0,4,Meal Plan 1,Room_Type 1,2018-04-27,97.0,Online,0,99.45,1,0
25974,2,0,2,2,Meal Plan 1,Room_Type 4,2018-04-17,141.0,Offline,0,80.75,0,0
25975,2,0,0,1,Meal Plan 1,Room_Type 1,2018-07-08,30.0,Online,0,135.9,0,1
25976,1,1,2,5,Meal Plan 2,Room_Type 1,2018-12-20,80.0,Online,0,88.29,1,0
25977,2,0,0,3,Meal Plan 1,Room_Type 1,2018-11-01,43.0,Offline,0,75.0,0,0
25978,1,0,1,2,Meal Plan 1,Room_Type 1,2018-02-29,1.0,Offline,0,76.0,0,0
25979,2,0,0,2,Meal Plan 1,Room_Type 4,2018-08-17,145.0,Online,0,123.3,2,0
25980,1,0,1,2,Meal Plan 1,Room_Type 1,2017-09-04,219.0,Offline,0,76.67,0,0
25981,2,0,1,1,Meal Plan 1,Room_Type 1,2018-02-20,31.0,Online,0,72.8,2,0
25982,2,0,1,3,Not Selected,Room_Type 1,2018-05-16,84.0,Online,0,109.65,1,1
25983,2,0,1,3,Meal Plan 2,Room_Type 4,2018-12-26,136.0,Online,0,138.76,1,1
25984,1,0,1,0,Not Selected,Room_Type 1,2018-03-20,21.0,Online,0,106.0,1,0
25985,2,0,1,2,Meal Plan 1,Room_Type 1,2017-10-12,28.0,Online,0,99.87,2,0
25986,2,0,0,3,Meal Plan 1,Room_Type 1,2018-10-20,256.0,Online,0,96.3,3,0
25987,1,0,2,3,Meal Plan 1,Room_Type 1,2017-09-04,219.0,Offline,0,74.0,0,0
25988,3,0,2,5,Meal Plan 1,Room_Type 4,2018-08-13,111.0,Online,0,159.3,1,0
25989,3,0,0,3,Meal Plan 1,Room_Type 4,2018-03-22,52.0,Online,0,131.4,1,1
25990,1,0,0,1,Meal Plan 1,Room_Type 6,2018-09-30,8.0,Online,0,200.2,1,0
25991,2,0,1,4,Meal Plan 1,Room_Type 1,2018-02-10,3.0,Online,0,63.88,0,0
25992,2,0,0,1,Meal Plan 1,Room_Type 4,2018-04-23,47.0,Online,0,118.8,0,1
25993,1,0,0,1,Meal Plan 1,Room_Type 1,2017-10-15,8.0,Online,0,92.4,0,0
25994,1,0,3,5,Meal Plan 1,Room_Type 1,2018-01-25,4.0,Online,0,64.08,1,0
25995,2,0,2,2,Not Selected,Room_Type 1,2018-11-25,31.0,Online,0,57.59,1,0
25996,2,0,2,3,Meal Plan 1,Room_Type 1,2018-09-09,174.0,Online,0,119.85,1,1
25997,2,0,2,1,Meal Plan 1,Room_Type 1,2018-02-28,116.0,Offline,0,70.0,0,1
25998,1,0,1,3,Meal Plan 1,Room_Type 4,2018-05-09,,Online,0,141.0,0,1
25999,2,0,1,2,Meal Plan 1,Room_Type 1,2018-03-11,37.0,Offline,0,63.0,0,0
26000,2,0,0,2,Meal Plan 1,Room_Type 1,2018-10-20,165.0,Online,0,118.8,2,1
26001,2,0,2,4,Meal Plan 1,Room_Type 1,2018-04-27,160.0,Offline,0,90.0,0,1
26002,2,0,2,3,Meal Plan 1,Room_Type 4,2018-09-03,224.0,Online,0,109.31,1,1
26003,1,0,0,2,Meal Plan 1,Room_Type 1,2017-11-20,32.0,Offline,0,73.0,0,0
26004,1,0,0,1,Meal Plan 1,Room_Type 1,2018-11-23,8.0,Online,0,94.0,1,0
26005,2,0,0,3,Meal Plan 1,Room_Type 1,2018-10-12,279.0,Offline,0,110.0,0,1
26006,2,0,0,2,Meal Plan 1,Room_Type 1,2018-05-20,211.0,Online,0,100.0,0,1
26007,2,0,0,1,Meal Plan 1,Room_Type 1,2018-03-23,5.0,Online,0,101.0,0,1
26008,1,0,2,3,Meal Plan 1,Room_Type 1,2017-09-25,65.0,Online,0,130.9,2,0
26009,1,0,2,0,Meal Plan 2,Room_Type 1,2018-07-03,132.0,Online,0,90.9,1,0
26010,2,0,0,1,Meal Plan 1,Room_Type 1,2018-08-16,8.0,Online,0,170.0,2,0
26011,1,0,1,1,Meal Plan 2,Room_Type 1,2018-07-30,,Offline,0,90.0,0,0
26012,2,1,2,1,Meal Plan 1,Room_Type 1,2018-07-24,68.0,Online,0,121.5,2,0
26013,2,0,1,0,Meal Plan 1,Room_Type 1,2017-09-20,141.0,Offline,0,90.0,1,0
26014,1,0,0,1,Meal Plan 1,Room_Type 1,2018-03-02,8.0,Online,0,86.0,0,0
26015,2,0,0,3,Not Selected,Room_Type 1,2018-03-22,43.0,Online,0,88.2,0,1
26016,1,0,0,1,Meal Plan 1,Room_Type 1,2017-12-10,3.0,Corporate,1,65.0,0,0
26017,2,0,2,1,Meal Plan 1,Room_Type 1,2017-10-10,282.0,Offline,0,76.67,0,0
26018,1,0,1,1,Meal Plan 1,Room_Type 1,2018-06-20,19.0,Corporate,1,,0,0
26019,2,1,2,2,Meal Plan 1,Room_Type 2,2018-08-26,186.0,Online,0,83.83,0,1
26020,2,0,0,1,Meal Plan 1,Room_Type 1,2017-09-24,42.0,Offline,0,85.0,1,0
26021,2,0,2,2,Meal Plan 2,Room_Type 1,2018-04-22,169.0,Offline,0,106.0,0,1
26022,1,0,0,2,Meal Plan 1,Room_Type 1,2017-09-29,,Corporate,0,85.0,0,0
26023,1,0,0,3,Meal Plan 1,Room_Type 1,2018-06-14,71.0,Offline,0,120.0,0,0
26024,2,1,1,3,Meal Plan 1,Room_Type 1,2018-09-08,147.0,Online,0,111.19,2,0
26025,1,0,0,3,Meal Plan 1,Room_Type 1,2018-05-31,113.0,Corporate,0,100.0,0,1
26026,2,0,1,3,Meal Plan 1,Room_Type 1,2018-07-07,2.0,Online,0,160.0,1,0
26027,1,0,1,2,Meal Plan 1,Room_Type 1,2018-11-07,34.0,Online,0,169.2,0,0
26028,2,0,2,2,Meal Plan 1,Room_Type 1,2018-10-28,250.0,Online,0,90.95,0,1
26029,3,0,2,0,Meal Plan 1,Room_Type 4,2018-03-20,40.0,Online,0,131.4,0,1
26030,2,2,2,2,Meal Plan 1,Room_Type 6,2018-07-16,192.0,Online,0,176.95,1,1
26031,2,0,0,2,Meal Plan 2,,2017-08-14,0.0,Offline,0,109.0,0,0
26032,1,0,1,3,Meal Plan 1,Room_Type 1,2018-10-24,99.0,Online,0,92.48,0,1
26033,2,2,0,2,Meal Plan 1,Room_Type 5,2018-04-29,117.0,Online,0,123.62,0,1
26034,2,0,0,3,Meal Plan 1,Room_Type 2,2018-09-08,246.0,Online,0,81.77,1,1
26035,2,0,1,3,Not Selected,Room_Type 1,2018-04-18,104.0,Online,0,72.25,1,1
26036,2,1,2,6,Meal Plan 1,Room_Type 6,2018-11-19,33.0,Online,0,147.9,2,1
26037,2,0,1,2,Meal Plan 1,Room_Type 1,2017-10-09,76.0,Online,0,98.25,2,0
26038,2,2,1,4,Meal Plan 1,Room_Type 2,2018-02-22,41.0,Online,0,139.5,0,0
26039,2,0,1,0,Meal Plan 1,Room_Type 1,2018-10-16,286.0,Online,0,90.0,0,1
26040,2,0,2,3,Meal Plan 1,Room_Type 4,2017-11-08,41.0,Offline,0,60.0,1,0
26041,2,0,0,3,Meal Plan 1,Room_Type 1,2017-10-01,17.0,Online,0,113.33,2,0
26042,1,0,0,2,Meal Plan 1,Room_Type 1,2018-03-01,8.0,Offline,0,56.0,0,0
26043,2,1,0,1,Meal Plan 1,Room_Type 1,2018-03-29,5.0,Online,0,119.0,0,0
26044,2,0,0,1,Meal Plan 1,Room_Type 1,2018-04-19,0.0,Online,0,111.0,0,0
26045,2,0,0,2,Meal Plan 2,Room_Type 1,2017-09-18,74.0,Offline,0,101.5,0,0
26046,2,0,1,0,Meal Plan 1,Room_Type 1,2017-08-24,11.0,Online,0,90.0,1,0
26047,2,0,0,2,Meal Plan 1,Room_Type 1,2018-09-30,182.0,Online,0,117.9,2,1
26048,2,0,0,1,Meal Plan 1,Room_Type 4,2017-10-22,8.0,Complementary,0,0.0,0,0
26049,2,0,2,5,Not Selected,Room_Type 1,2017-12-23,49.0,Online,0,77.39,1,0
26050,2,0,0,3,Not Selected,Room_Type 1,2018-06-16,122.0,Online,0,116.1,2,0
26051,2,0,2,1,Meal Plan 2,Room_Type 1,2017-08-29,145.0,Online,0,,0,1
26052,1,0,0,3,Meal Plan 1,Room_Type 1,2018-01-19,151.0,Offline,0,71.0,0,0
26053,2,0,0,2,Meal Plan 1,Room_Type 1,2018-11-25,308.0,Offline,0,52.0,0,1
26054,2,0,0,2,Meal Plan 1,Room_Type 1,2017-09-29,68.0,Offline,0,65.0,0,0
26055,2,0,0,3,Meal Plan 2,Room_Type 1,2018-07-13,119.0,Offline,0,97.75,1,1
26056,2,0,1,1,Not Selected,Room_Type 1,2018-01-16,4.0,Online,0,59.75,1,0
26057,2,0,0,3,Meal Plan 1,Room_Type 1,2018-10-12,279.0,Offline,0,110.0,0,1
26058,1,0,0,2,Meal Plan 1,Room_Type 1,2018-04-15,119.0,Online,0,90.9,0,1
26059,1,2,0,2,Meal Plan 1,Room_Type 1,2017-08-11,3.0,Online,0,107.0,0,0
26060,2,0,0,1,Meal Plan 1,Room_Type 4,2018-05-28,13.0,Online,0,156.0,2,0
26061,2,0,0,2,Meal Plan 2,Room_Type 1,2017-09-18,74.0,Offline,0,101.5,0,0
26062,1,0,1,2,Meal Plan 1,Room_Type 1,2018-09-19,280.0,Offline,0,100.0,0,1
26063,2,0,0,1,Meal Plan 2,Room_Type 1,2018-07-26,40.0,Offline,0,125.0,1,0
26064,1,0,1,1,Meal Plan 2,Room_Type 1,2018-06-06,247.0,Offline,0,93.0,1,0
26065,2,0,0,1,Meal Plan 1,Room_Type 1,2018-03-08,2.0,Online,0,103.0,1,0
26066,2,0,0,2,Meal Plan 1,Room_Type 1,2018-02-26,16.0,Complementary,0,2.0,0,0
26067,2,0,2,1,Meal Plan 2,Room_Type 1,2018-01-02,,Offline,0,101.0,0,0
26068,1,1,0,3,Meal Plan 1,Room_Type 4,2018-10-26,103.0,Online,0,,0,0
26069,2,0,0,1,Meal Plan 1,Room_Type 1,2017-10-01,0.0,Online,0,126.0,0,0
26070,2,0,2,2,Meal Plan 1,Room_Type 1,2017-12-20,132.0,Online,0,,0,0
26071,1,0,0,3,Meal Plan 1,Room_Type 1,2017-09-15,11.0,Corporate,0,,0,0
26072,2,0,0,2,Meal Plan 1,Room_Type 1,2018-11-04,49.0,Offline,0,75.0,0,0
26073,2,0,2,0,Meal Plan 1,Room_Type 1,2018-10-30,2.0,Complementary,1,0.0,4,0
26074,2,0,0,1,Not Selected,Room_Type 1,2018-07-27,56.0,Online,0,125.1,1,0
26075,2,0,0,1,Not Selected,Room_Type 1,2018-09-15,73.0,Corporate,0,100.0,1,1
26076,1,0,0,3,Meal Plan 1,Room_Type 1,2018-05-31,113.0,Corporate,0,100.0,0,1
26077,3,1,2,2,Meal Plan 1,Room_Type 5,2018-04-08,,Offline,0,173.35,0,0
26078,2,0,2,0,Meal Plan 1,Room_Type 1,2017-10-04,61.0,Offline,0,91.0,0,0
26079,2,0,1,2,Meal Plan 1,Room_Type 1,2018-06-27,144.0,Online,0,96.3,1,0
26080,2,0,1,2,Not Selected,Room_Type 1,2018-04-15,15.0,Online,0,106.33,0,1
26081,2,0,0,2,Meal Plan 2,Room_Type 1,2017-09-18,74.0,Offline,0,109.0,0,0
26082,2,0,0,3,Meal Plan 1,Room_Type 1,2018-10-13,37.0,Offline,0,105.0,0,0
26083,2,0,1,1,Meal Plan 1,Room_Type 4,2018-10-15,29.0,Online,0,154.5,1,1
26084,2,0,0,1,Meal Plan 1,Room_Type 1,2017-10-08,10.0,Online,0,145.0,0,1
26085,2,0,2,3,Meal Plan 1,Room_Type 1,2018-12-29,269.0,Offline,0,80.0,1,0
26086,2,0,1,4,Meal Plan 1,Room_Type 1,2018-10-05,275.0,Online,0,90.0,0,1
26087,2,0,2,1,Meal Plan 1,Room_Type 1,2018-10-01,275.0,Online,0,106.2,0,1
26088,2,0,0,3,Meal Plan 1,Room_Type 1,2018-09-29,287.0,Online,0,106.2,2,1
26089,2,0,1,2,Meal Plan 1,Room_Type 1,2018-11-04,305.0,Offline,0,89.0,0,1
26090,3,0,1,1,Meal Plan 1,Room_Type 4,2018-10-08,28.0,Online,0,121.47,0,0
26091,2,0,0,4,Meal Plan 1,Room_Type 1,2018-10-05,259.0,Offline,0,89.0,0,1
26092,1,0,1,2,Meal Plan 1,Room_Type 1,2017-09-07,0.0,Online,0,148.67,0,0
26093,2,1,0,1,Meal Plan 1,Room_Type 1,2018-11-05,11.0,Online,0,150.0,1,1
26094,2,0,2,2,Meal Plan 1,Room_Type 1,2017-10-09,204.0,Offline,0,72.75,0,0
26095,2,1,0,3,Meal Plan 1,Room_Type 1,2018-03-10,30.0,Online,0,98.1,0,1
26096,1,0,0,1,Meal Plan 1,Room_Type 1,2018-06-23,81.0,Online,0,90.9,0,1
26097,3,0,1,2,Meal Plan 1,Room_Type 4,2018-12-02,222.0,Online,0,110.7,2,0
26098,2,0,1,3,Meal Plan 1,Room_Type 1,2018-07-18,42.0,Online,0,135.9,1,0
26099,2,0,2,3,Meal Plan 1,Room_Type 4,2018-10-15,34.0,Online,0,166.8,2,0
26100,1,0,0,2,Meal Plan 1,Room_Type 1,2018-03-02,9.0,Corporate,0,56.0,0,0
26101,2,0,2,0,Not Selected,Room_Type 1,2018-06-12,0.0,Online,0,69.74,0,0
26102,2,0,0,3,Meal Plan 1,Room_Type 4,2018-05-17,39.0,Online,0,140.4,1,0
26103,2,0,1,3,Meal Plan 1,Room_Type 4,2017-10-19,28.0,Offline,0,75.0,0,0
26104,2,0,0,3,Meal Plan 1,Room_Type 1,2018-10-12,279.0,Offline,0,110.0,0,1
26105,2,0,0,3,Meal Plan 2,Room_Type 4,2018-08-31,42.0,Online,0,157.5,0,1
26106,2,0,2,1,Meal Plan 1,Room_Type 1,2018-06-18,20.0,Online,0,141.0,1,0
26107,2,0,1,0,Meal Plan 1,Room_Type 1,2018-06-27,92.0,Online,0,96.3,0,1
26108,1,0,0,2,Not Selected,Room_Type 1,2018-07-19,6.0,Online,0,87.78,0,1
26109,2,0,0,2,Meal Plan 2,Room_Type 1,2018-09-13,346.0,Offline,0,115.0,1,1
